56,Ronan,2015
71,Ronan,2016
74,Ronan,2017
23,Andrew,1998
28,Andrew,1999
31,Andrew,2000
37,Andrew,2001
41,Andrew,2002
36,Andrew,2003
32,Andrew,2004
39,Andrew,2005
43,Andrew,2006
43,Andrew,2007
41,Andrew,2008
58,Andrew,2009
58,Andrew,2010
60,Andrew,2011
60,Andrew,2012
60,Andrew,2013
61,Andrew,2014
60,Andrew,2015
72,Andrew,2016
76,Andrew,2017
49,Eoghan,1998
41,Eoghan,1999
47,Eoghan,2000
44,Eoghan,2001
48,Eoghan,2002
41,Eoghan,2003
52,Eoghan,2004
41,Eoghan,2005
50,Eoghan,2006
52,Eoghan,2007
48,Eoghan,2008
39,Eoghan,2009
55,Eoghan,2010
55,Eoghan,2011
53,Eoghan,2012
62,Eoghan,2013
56,Eoghan,2014
71,Eoghan,2015
68,Eoghan,2016
66,Eoghan,2017
168,Leo,1998
184,Leo,1999
171,Leo,2000
127,Leo,2001
107,Leo,2002
119,Leo,2003
104,Leo,2004
97,Leo,2005
87,Leo,2006
91,Leo,2007
96,Leo,2008
111,Leo,2009
96,Leo,2010
79,Leo,2011
84,Leo,2012
63,Leo,2013
56,Leo,2014
53,Leo,2015
44,Leo,2016
33,Leo,2017
230,Lucas,1998
189,Lucas,1999
206,Lucas,2000
215,Lucas,2001
190,Lucas,2002
197,Lucas,2003
212,Lucas,2004
157,Lucas,2005
118,Lucas,2006
91,Lucas,2007
105,Lucas,2008
79,Lucas,2009
79,Lucas,2010
80,Lucas,2011
71,Lucas,2012
64,Lucas,2013
74,Lucas,2014
82,Lucas,2015
63,Lucas,2016
58,Lucas,2017
53,Rory,1998
64,Rory,1999
65,Rory,2000
61,Rory,2001
57,Rory,2002
52,Rory,2003
48,Rory,2004
68,Rory,2005
45,Rory,2006
48,Rory,2007
49,Rory,2008
52,Rory,2009
57,Rory,2010
56,Rory,2011
42,Rory,2012
65,Rory,2013
66,Rory,2014
73,Rory,2015
74,Rory,2016
72,Rory,2017
0,Alfie,1998
0,Alfie,1999
0,Alfie,2000
0,Alfie,2001
0,Alfie,2002
305,Alfie,2003
317,Alfie,2004
252,Alfie,2005
184,Alfie,2006
195,Alfie,2007
146,Alfie,2008
115,Alfie,2009
97,Alfie,2010
85,Alfie,2011
79,Alfie,2012
66,Alfie,2013
58,Alfie,2014
62,Alfie,2015
54,Alfie,2016
36,Alfie,2017
222,Tyler,1998
214,Tyler,1999
183,Tyler,2000
191,Tyler,2001
204,Tyler,2002
214,Tyler,2003
213,Tyler,2004
146,Tyler,2005
172,Tyler,2006
123,Tyler,2007
146,Tyler,2008
130,Tyler,2009
83,Tyler,2010
65,Tyler,2011
45,Tyler,2012
67,Tyler,2013
75,Tyler,2014
80,Tyler,2015
75,Tyler,2016
97,Tyler,2017
77,Benjamin,1998
75,Benjamin,1999
67,Benjamin,2000
66,Benjamin,2001
53,Benjamin,2002
53,Benjamin,2003
57,Benjamin,2004
55,Benjamin,2005
68,Benjamin,2006
56,Benjamin,2007
63,Benjamin,2008
68,Benjamin,2009
62,Benjamin,2010
74,Benjamin,2011
68,Benjamin,2012
68,Benjamin,2013
63,Benjamin,2014
58,Benjamin,2015
58,Benjamin,2016
69,Benjamin,2017
61,Cormac,1998
55,Cormac,1999
54,Cormac,2000
59,Cormac,2001
52,Cormac,2002
56,Cormac,2003
51,Cormac,2004
39,Cormac,2005
42,Cormac,2006
53,Cormac,2007
54,Cormac,2008
57,Cormac,2009
59,Cormac,2010
59,Cormac,2011
68,Cormac,2012
68,Cormac,2013
76,Cormac,2014
89,Cormac,2015
83,Cormac,2016
97,Cormac,2017
81,Scott,1998
83,Scott,1999
70,Scott,2000
66,Scott,2001
58,Scott,2002
59,Scott,2003
42,Scott,2004
58,Scott,2005
56,Scott,2006
67,Scott,2007
71,Scott,2008
70,Scott,2009
73,Scott,2010
83,Scott,2011
67,Scott,2012
70,Scott,2013
68,Scott,2014
74,Scott,2015
67,Scott,2016
90,Scott,2017
41,Christopher,1998
40,Christopher,1999
43,Christopher,2000
42,Christopher,2001
47,Christopher,2002
46,Christopher,2003
53,Christopher,2004
60,Christopher,2005
53,Christopher,2006
61,Christopher,2007
61,Christopher,2008
61,Christopher,2009
70,Christopher,2010
69,Christopher,2011
75,Christopher,2012
71,Christopher,2013
72,Christopher,2014
86,Christopher,2015
93,Christopher,2016
92,Christopher,2017
168,Odhran,1998
184,Odhran,1999
138,Odhran,2000
121,Odhran,2001
163,Odhran,2002
156,Odhran,2003
100,Odhran,2004
106,Odhran,2005
107,Odhran,2006
104,Odhran,2007
89,Odhran,2008
82,Odhran,2009
77,Odhran,2010
88,Odhran,2011
82,Odhran,2012
72,Odhran,2013
66,Odhran,2014
69,Odhran,2015
58,Odhran,2016
64,Odhran,2017
25,Kevin,1998
33,Kevin,1999
25,Kevin,2000
36,Kevin,2001
32,Kevin,2002
38,Kevin,2003
44,Kevin,2004
47,Kevin,2005
48,Kevin,2006
44,Kevin,2007
59,Kevin,2008
51,Kevin,2009
67,Kevin,2010
58,Kevin,2011
70,Kevin,2012
73,Kevin,2013
82,Kevin,2014
87,Kevin,2015
81,Kevin,2016
92,Kevin,2017
24,Ciaran,1998
30,Ciaran,1999
23,Ciaran,2000
25,Ciaran,2001
28,Ciaran,2002
30,Ciaran,2003
30,Ciaran,2004
31,Ciaran,2005
33,Ciaran,2006
41,Ciaran,2007
40,Ciaran,2008
53,Ciaran,2009
53,Ciaran,2010
57,Ciaran,2011
62,Ciaran,2012
74,Ciaran,2013
61,Ciaran,2014
64,Ciaran,2015
90,Ciaran,2016
78,Ciaran,2017
115,Dara,1998
118,Dara,1999
100,Dara,2000
90,Dara,2001
95,Dara,2002
86,Dara,2003
81,Dara,2004
81,Dara,2005
77,Dara,2006
80,Dara,2007
81,Dara,2008
73,Dara,2009
71,Dara,2010
73,Dara,2011
86,Dara,2012
75,Dara,2013
80,Dara,2014
76,Dara,2015
98,Dara,2016
92,Dara,2017
46,Alan,1998
53,Alan,1999
51,Alan,2000
59,Alan,2001
60,Alan,2002
71,Alan,2003
77,Alan,2004
72,Alan,2005
80,Alan,2006
65,Alan,2007
73,Alan,2008
64,Alan,2009
68,Alan,2010
75,Alan,2011
72,Alan,2012
76,Alan,2013
94,Alan,2014
120,Alan,2017
203,Shay,1998
266,Shay,1999
274,Shay,2000
209,Shay,2001
185,Shay,2002
187,Shay,2003
167,Shay,2004
156,Shay,2005
134,Shay,2006
134,Shay,2007
97,Shay,2009
75,Shay,2010
106,Shay,2011
76,Shay,2013
83,Shay,2014
78,Shay,2015
78,Shay,2016
84,Shay,2017
169,Tommy,2008
88,Tommy,2011
80,Tommy,2012
78,Tommy,2013
69,Tommy,2014
63,Tommy,2015
66,Tommy,2016
68,Tommy,2017
54,Anthony,1998
52,Anthony,1999
58,Anthony,2000
56,Anthony,2001
64,Anthony,2002
68,Anthony,2003
80,Anthony,2004
75,Anthony,2005
70,Anthony,2006
71,Anthony,2007
80,Anthony,2008
80,Anthony,2009
86,Anthony,2010
83,Anthony,2011
99,Anthony,2012
79,Anthony,2013
89,Anthony,2014
83,Anthony,2015
86,Anthony,2016
81,Anthony,2017
97,Logan,2012
79,Logan,2013
71,Logan,2014
59,Logan,2015
57,Logan,2016
41,Logan,2017
0,Jakub,1998
614,Jakub,1999
0,Jakub,2000
0,Jakub,2001
848,Jakub,2002
649,Jakub,2003
504,Jakub,2004
306,Jakub,2005
134,Jakub,2006
105,Jakub,2007
64,Jakub,2008
58,Jakub,2009
60,Jakub,2010
61,Jakub,2011
73,Jakub,2012
81,Jakub,2013
84,Jakub,2014
123,Jakub,2017
147,Rhys,1998
133,Rhys,1999
109,Rhys,2000
137,Rhys,2001
109,Rhys,2002
142,Rhys,2003
114,Rhys,2004
107,Rhys,2005
104,Rhys,2006
76,Rhys,2007
67,Rhys,2008
75,Rhys,2009
66,Rhys,2010
68,Rhys,2011
66,Rhys,2012
82,Rhys,2013
97,Rhys,2014
100,Rhys,2015
109,Rhys,2017
117,Tomas,1998
122,Tomas,1999
115,Tomas,2000
101,Tomas,2001
103,Tomas,2002
109,Tomas,2003
84,Tomas,2004
86,Tomas,2005
92,Tomas,2006
99,Tomas,2007
89,Tomas,2008
81,Tomas,2009
86,Tomas,2010
97,Tomas,2011
93,Tomas,2012
83,Tomas,2013
90,Tomas,2014
92,Tomas,2015
83,Tomas,2016
81,Tomas,2017
100,Donnacha,2008
76,Donnacha,2011
73,Donnacha,2012
84,Donnacha,2013
86,Donnacha,2014
70,Donnacha,2015
68,Donnacha,2016
55,Donnacha,2017
85,Kai,2013
73,Kai,2014
80,Kai,2015
92,Kai,2016
77,Kai,2017
17,Stephen,1998
23,Stephen,1999
27,Stephen,2000
26,Stephen,2001
33,Stephen,2002
33,Stephen,2003
37,Stephen,2004
42,Stephen,2005
46,Stephen,2006
60,Stephen,2007
58,Stephen,2008
76,Stephen,2009
88,Stephen,2010
77,Stephen,2011
95,Stephen,2012
86,Stephen,2013
138,Stephen,2017
58,Killian,1998
59,Killian,1999
61,Killian,2000
55,Killian,2001
65,Killian,2002
67,Killian,2003
70,Killian,2004
62,Killian,2005
59,Killian,2006
61,Killian,2007
65,Killian,2008
76,Killian,2009
62,Killian,2010
72,Killian,2011
76,Killian,2012
87,Killian,2013
80,Killian,2014
98,Killian,2015
87,Killian,2016
106,Killian,2017
37,Niall,1998
36,Niall,1999
38,Niall,2000
41,Niall,2001
40,Niall,2002
54,Niall,2003
50,Niall,2004
53,Niall,2005
60,Niall,2006
76,Niall,2007
83,Niall,2008
70,Niall,2009
91,Niall,2010
86,Niall,2011
93,Niall,2012
88,Niall,2013
91,Niall,2014
134,Niall,2017
33,Jason,1998
35,Jason,1999
39,Jason,2000
45,Jason,2001
37,Jason,2002
45,Jason,2003
49,Jason,2004
65,Jason,2005
60,Jason,2006
68,Jason,2007
72,Jason,2008
72,Jason,2009
77,Jason,2010
71,Jason,2011
86,Jason,2012
89,Jason,2013
98,Jason,2016
114,Jason,2017
112,Josh,1998
107,Josh,1999
89,Josh,2000
81,Josh,2001
62,Josh,2002
56,Josh,2003
58,Josh,2004
56,Josh,2005
67,Josh,2006
63,Josh,2007
75,Josh,2008
66,Josh,2009
68,Josh,2010
77,Josh,2011
78,Josh,2012
90,Josh,2013
84,Josh,2014
93,Josh,2015
78,Josh,2016
110,Josh,2017
91,Kayden,2013
102,Kayden,2017
35,Brian,1998
36,Brian,1999
36,Brian,2000
39,Brian,2001
38,Brian,2002
40,Brian,2003
45,Brian,2004
43,Brian,2005
52,Brian,2006
51,Brian,2007
49,Brian,2008
68,Brian,2009
81,Brian,2010
92,Brian,2011
91,Brian,2012
92,Brian,2013
95,Brian,2015
127,Brian,2017
64,Martin,1998
64,Martin,1999
62,Martin,2000
70,Martin,2001
74,Martin,2002
73,Martin,2003
74,Martin,2004
76,Martin,2005
76,Martin,2006
73,Martin,2007
81,Martin,2008
73,Martin,2009
83,Martin,2010
88,Martin,2011
89,Martin,2012
92,Martin,2013
95,Martin,2014
83,Martin,2015
87,Martin,2016
69,Martin,2017
119,Ruairi,1998
113,Ruairi,1999
103,Ruairi,2000
105,Ruairi,2001
103,Ruairi,2002
92,Ruairi,2003
104,Ruairi,2004
93,Ruairi,2005
84,Ruairi,2006
97,Ruairi,2007
86,Ruairi,2008
88,Ruairi,2009
88,Ruairi,2010
94,Ruairi,2011
81,Ruairi,2012
92,Ruairi,2013
93,Ruairi,2014
98,Ruairi,2015
96,Ruairi,2017
85,Isaac,2012
95,Isaac,2013
77,Isaac,2014
77,Isaac,2015
98,Isaac,2016
84,Isaac,2017
92,Danny,2012
96,Danny,2013
79,Danny,2014
68,Danny,2015
70,Danny,2016
64,Danny,2017
79,Edward,1998
81,Edward,1999
81,Edward,2000
77,Edward,2001
89,Edward,2002
86,Edward,2003
95,Edward,2004
104,Edward,2005
115,Edward,2006
82,Edward,2007
93,Edward,2008
103,Edward,2009
101,Edward,2010
95,Edward,2011
95,Edward,2012
96,Edward,2013
95,Edward,2015
90,Edward,2016
101,Edward,2017
101,Hugh,1998
102,Hugh,1999
109,Hugh,2000
117,Hugh,2001
106,Hugh,2002
101,Hugh,2003
91,Hugh,2004
99,Hugh,2005
107,Hugh,2006
111,Hugh,2007
100,Hugh,2008
92,Hugh,2009
126,Hugh,2010
99,Hugh,2011
98,Hugh,2013
117,Hugh,2017
137,Oran,1998
105,Oran,1999
138,Oran,2000
96,Oran,2001
99,Oran,2002
80,Oran,2003
88,Oran,2004
78,Oran,2005
97,Oran,2006
86,Oran,2007
86,Oran,2008
90,Oran,2009
75,Oran,2010
80,Oran,2011
61,Oran,2012
98,Oran,2013
100,Oran,2014
114,Oran,2017
376,Sebastian,1998
222,Sebastian,1999
349,Sebastian,2000
273,Sebastian,2001
292,Sebastian,2002
245,Sebastian,2003
263,Sebastian,2004
243,Sebastian,2005
199,Sebastian,2006
132,Sebastian,2007
137,Sebastian,2008
135,Sebastian,2009
92,Sebastian,2010
92,Sebastian,2011
98,Sebastian,2013
87,Sebastian,2014
97,Sebastian,2015
98,Sebastian,2016
80,Sebastian,2017
42,Peter,1998
48,Peter,1999
53,Peter,2000
48,Peter,2001
50,Peter,2002
50,Peter,2003
66,Peter,2004
64,Peter,2005
62,Peter,2006
65,Peter,2007
70,Peter,2008
67,Peter,2009
83,Peter,2010
87,Peter,2011
89,Peter,2012
101,Peter,2013
77,Peter,2014
75,Peter,2015
88,Peter,2017
107,Daire,1998
122,Daire,1999
106,Daire,2000
98,Daire,2001
116,Daire,2002
92,Daire,2003
95,Daire,2004
96,Daire,2005
98,Daire,2006
123,Daire,2007
108,Daire,2009
100,Daire,2010
112,Daire,2011
120,Daire,2013
100,Daire,2015
106,Daire,2017
628,Filip,1998
0,Filip,1999
686,Filip,2000
0,Filip,2001
0,Filip,2002
504,Filip,2003
441,Filip,2004
278,Filip,2005
202,Filip,2006
134,Filip,2007
95,Filip,2008
87,Filip,2009
71,Filip,2010
80,Filip,2011
76,Filip,2012
102,Filip,2013
105,Filip,2017
42,Lee,1998
46,Lee,1999
44,Lee,2000
47,Lee,2001
46,Lee,2002
42,Lee,2003
46,Lee,2004
46,Lee,2005
55,Lee,2006
70,Lee,2007
90,Lee,2009
81,Lee,2010
111,Lee,2011
126,Lee,2013
188,Lee,2017
34,Paul,1998
39,Paul,1999
40,Paul,2000
43,Paul,2001
45,Paul,2002
48,Paul,2003
43,Paul,2004
54,Paul,2005
62,Paul,2006
72,Paul,2007
76,Paul,2008
76,Paul,2009
90,Paul,2010
97,Paul,2011
124,Paul,2013
169,Paul,2017
121,Zach,2008
96,Zach,2011
88,Zach,2012
106,Zach,2013
97,Zach,2016
104,Zach,2017
102,Lorcan,1998
95,Lorcan,1999
92,Lorcan,2000
93,Lorcan,2001
97,Lorcan,2002
119,Lorcan,2003
91,Lorcan,2004
111,Lorcan,2005
105,Lorcan,2006
112,Lorcan,2007
92,Lorcan,2009
97,Lorcan,2010
108,Lorcan,2011
115,Lorcan,2013
100,Lorcan,2014
87,Lorcan,2015
96,Lorcan,2016
111,Lorcan,2017
0,Kacper,1998
0,Kacper,1999
0,Kacper,2000
0,Kacper,2001
0,Kacper,2002
0,Kacper,2003
504,Kacper,2004
399,Kacper,2005
213,Kacper,2006
108,Kacper,2007
95,Kacper,2009
102,Kacper,2010
104,Kacper,2011
98,Kacper,2012
107,Kacper,2013
188,Kacper,2017
188,Billy,1998
144,Billy,1999
174,Billy,2000
145,Billy,2001
138,Billy,2002
156,Billy,2003
107,Billy,2004
101,Billy,2005
103,Billy,2006
120,Billy,2007
112,Billy,2009
121,Billy,2010
101,Billy,2011
100,Billy,2012
110,Billy,2013
95,Billy,2014
79,Billy,2015
77,Billy,2016
74,Billy,2017
268,Kian,1998
184,Kian,1999
99,Kian,2000
63,Kian,2001
73,Kian,2002
65,Kian,2003
67,Kian,2004
74,Kian,2005
85,Kian,2006
101,Kian,2007
95,Kian,2009
123,Kian,2010
101,Kian,2011
152,Kian,2013
210,Kian,2017
29,Dean,1998
32,Dean,1999
45,Dean,2000
35,Dean,2001
44,Dean,2002
42,Dean,2003
62,Dean,2004
63,Dean,2005
69,Dean,2006
79,Dean,2007
82,Dean,2009
107,Dean,2010
128,Dean,2011
161,Dean,2013
175,Dean,2017
73,Richard,1998
63,Richard,1999
82,Richard,2000
75,Richard,2001
82,Richard,2002
105,Richard,2003
110,Richard,2004
107,Richard,2005
125,Richard,2006
115,Richard,2007
138,Richard,2009
128,Richard,2010
137,Richard,2011
171,Richard,2013
138,Richard,2017
628,Daithi,1998
333,Daithi,1999
274,Daithi,2000
773,Daithi,2001
267,Daithi,2002
245,Daithi,2003
278,Daithi,2004
209,Daithi,2005
186,Daithi,2006
130,Daithi,2007
139,Daithi,2008
122,Daithi,2009
93,Daithi,2010
100,Daithi,2011
102,Daithi,2013
93,Daithi,2015
81,Daithi,2016
71,Daithi,2017
179,Calum,1998
189,Calum,1999
160,Calum,2000
223,Calum,2001
123,Calum,2002
109,Calum,2003
117,Calum,2004
70,Calum,2005
44,Calum,2006
50,Calum,2007
69,Calum,2008
92,Calum,2009
93,Calum,2010
88,Calum,2011
181,Calum,2013
234,Calum,2017
137,Charles,1998
125,Charles,1999
124,Charles,2000
103,Charles,2001
122,Charles,2002
107,Charles,2003
93,Charles,2004
99,Charles,2005
83,Charles,2006
90,Charles,2007
99,Charles,2009
112,Charles,2010
104,Charles,2011
110,Charles,2013
156,Charles,2017
68,Padraig,1998
61,Padraig,1999
78,Padraig,2000
79,Padraig,2001
84,Padraig,2002
89,Padraig,2003
84,Padraig,2004
84,Padraig,2005
80,Padraig,2006
86,Padraig,2007
103,Padraig,2009
102,Padraig,2010
106,Padraig,2011
123,Padraig,2013
149,Padraig,2017
142,Louis,1998
131,Louis,1999
129,Louis,2000
105,Louis,2001
135,Louis,2002
124,Louis,2003
109,Louis,2004
111,Louis,2005
123,Louis,2006
86,Louis,2007
107,Louis,2009
128,Louis,2010
132,Louis,2011
122,Louis,2013
78,Louis,2016
78,Louis,2017
109,Reece,1998
97,Reece,1999
98,Reece,2000
82,Reece,2001
96,Reece,2002
92,Reece,2003
120,Reece,2004
116,Reece,2005
102,Reece,2006
99,Reece,2007
145,Reece,2009
114,Reece,2010
128,Reece,2011
138,Reece,2013
240,Reece,2017
95,Daragh,1998
92,Daragh,1999
82,Daragh,2000
80,Daragh,2001
94,Daragh,2002
88,Daragh,2003
86,Daragh,2004
88,Daragh,2005
123,Daragh,2006
108,Daragh,2007
103,Daragh,2009
157,Daragh,2010
157,Daragh,2011
171,Daragh,2013
240,Daragh,2017
462,Patryk,1998
458,Patryk,1999
395,Patryk,2000
773,Patryk,2001
451,Patryk,2002
649,Patryk,2003
953,Patryk,2004
236,Patryk,2005
201,Patryk,2006
123,Patryk,2007
97,Patryk,2009
95,Patryk,2010
125,Patryk,2011
192,Patryk,2013
263,Patryk,2017
86,Jonathan,1998
87,Jonathan,1999
73,Jonathan,2000
86,Jonathan,2001
82,Jonathan,2002
90,Jonathan,2003
97,Jonathan,2004
90,Jonathan,2005
107,Jonathan,2006
106,Jonathan,2007
116,Jonathan,2009
116,Jonathan,2010
137,Jonathan,2011
135,Jonathan,2013
169,Jonathan,2017
79,Gerard,1998
81,Gerard,1999
88,Gerard,2000
105,Gerard,2001
96,Gerard,2002
132,Gerard,2003
125,Gerard,2004
134,Gerard,2005
133,Gerard,2006
134,Gerard,2007
213,Gerard,2009
215,Gerard,2010
198,Gerard,2011
197,Gerard,2013
210,Gerard,2017
69,Karl,1998
71,Karl,1999
94,Karl,2000
78,Karl,2001
110,Karl,2002
97,Karl,2003
100,Karl,2004
93,Karl,2005
111,Karl,2006
134,Karl,2007
183,Karl,2009
219,Karl,2010
263,Karl,2011
296,Karl,2013
356,Karl,2017
75,Eric,1998
90,Eric,1999
94,Eric,2000
106,Eric,2001
92,Eric,2002
119,Eric,2003
103,Eric,2004
102,Eric,2005
131,Eric,2006
139,Eric,2007
137,Eric,2009
128,Eric,2010
143,Eric,2011
131,Eric,2013
141,Eric,2017
90,George,2015
93,George,2016
88,George,2017
66,Colm,1998
54,Colm,1999
65,Colm,2000
71,Colm,2001
76,Colm,2002
73,Colm,2003
74,Colm,2004
86,Colm,2005
73,Colm,2006
82,Colm,2007
99,Colm,2009
151,Colm,2010
128,Colm,2011
117,Colm,2013
197,Colm,2017
87,Philip,1998
78,Philip,1999
74,Philip,2000
97,Philip,2001
123,Philip,2002
111,Philip,2003
126,Philip,2004
128,Philip,2005
107,Philip,2006
129,Philip,2007
140,Philip,2009
153,Philip,2010
187,Philip,2011
147,Philip,2013
162,Philip,2017
95,Seamus,1998
107,Seamus,1999
101,Seamus,2000
111,Seamus,2001
97,Seamus,2002
119,Seamus,2003
129,Seamus,2004
131,Seamus,2005
143,Seamus,2006
143,Seamus,2007
147,Seamus,2009
178,Seamus,2010
160,Seamus,2011
178,Seamus,2013
134,Seamus,2017
162,Tristan,1998
201,Tristan,1999
155,Tristan,2000
147,Tristan,2001
136,Tristan,2002
142,Tristan,2003
152,Tristan,2004
122,Tristan,2005
99,Tristan,2006
120,Tristan,2007
118,Tristan,2009
116,Tristan,2010
128,Tristan,2011
142,Tristan,2013
179,Tristan,2017
78,Brendan,1998
84,Brendan,1999
76,Brendan,2000
90,Brendan,2001
84,Brendan,2002
81,Brendan,2003
104,Brendan,2004
110,Brendan,2005
111,Brendan,2006
145,Brendan,2007
167,Brendan,2009
153,Brendan,2010
164,Brendan,2011
199,Brendan,2013
220,Brendan,2017
87,Shaun,1998
90,Shaun,1999
102,Shaun,2000
98,Shaun,2001
136,Shaun,2002
106,Shaun,2003
120,Shaun,2004
134,Shaun,2005
166,Shaun,2006
147,Shaun,2007
227,Shaun,2009
300,Shaun,2010
238,Shaun,2011
317,Shaun,2013
443,Shaun,2017
83,Steven,1998
97,Steven,1999
97,Steven,2000
131,Steven,2001
99,Steven,2002
124,Steven,2003
135,Steven,2004
128,Steven,2005
140,Steven,2006
147,Steven,2007
158,Steven,2009
225,Steven,2010
245,Steven,2011
296,Steven,2013
495,Steven,2017
74,Brandon,1998
67,Brandon,1999
67,Brandon,2000
83,Brandon,2001
70,Brandon,2002
76,Brandon,2003
78,Brandon,2004
98,Brandon,2005
79,Brandon,2006
97,Brandon,2007
125,Brandon,2009
116,Brandon,2010
170,Brandon,2011
127,Brandon,2013
305,Brandon,2017
102,Diarmuid,1998
94,Diarmuid,1999
84,Diarmuid,2000
83,Diarmuid,2001
77,Diarmuid,2002
97,Diarmuid,2003
87,Diarmuid,2004
77,Diarmuid,2005
91,Diarmuid,2006
82,Diarmuid,2007
152,Diarmuid,2009
112,Diarmuid,2010
143,Diarmuid,2011
161,Diarmuid,2013
133,Diarmuid,2017
39,Ross,1998
43,Ross,1999
56,Ross,2000
63,Ross,2001
74,Ross,2002
68,Ross,2003
55,Ross,2004
66,Ross,2005
80,Ross,2006
93,Ross,2007
82,Ross,2009
102,Ross,2010
109,Ross,2011
102,Ross,2013
175,Ross,2017
119,Cameron,1998
97,Cameron,1999
86,Cameron,2000
108,Cameron,2001
103,Cameron,2002
95,Cameron,2003
110,Cameron,2004
118,Cameron,2005
90,Cameron,2006
94,Cameron,2007
103,Cameron,2009
97,Cameron,2010
118,Cameron,2011
114,Cameron,2013
145,Cameron,2017
45,Gavin,1998
58,Gavin,1999
54,Gavin,2000
54,Gavin,2001
55,Gavin,2002
62,Gavin,2003
64,Gavin,2004
66,Gavin,2005
75,Gavin,2006
64,Gavin,2007
89,Gavin,2009
116,Gavin,2010
143,Gavin,2011
127,Gavin,2013
214,Gavin,2017
71,Connor,1998
118,Connor,1999
106,Connor,2000
101,Connor,2001
90,Connor,2002
76,Connor,2003
83,Connor,2004
114,Connor,2005
95,Connor,2006
117,Connor,2007
122,Connor,2009
135,Connor,2010
137,Connor,2011
197,Connor,2013
296,Connor,2017
109,Christian,1998
130,Christian,1999
111,Christian,2000
131,Christian,2001
116,Christian,2002
104,Christian,2003
93,Christian,2004
92,Christian,2005
99,Christian,2006
86,Christian,2007
99,Christian,2009
121,Christian,2010
121,Christian,2011
192,Christian,2013
195,Christian,2017
162,Marcus,1998
141,Marcus,1999
155,Marcus,2000
147,Marcus,2001
174,Marcus,2002
130,Marcus,2003
140,Marcus,2004
181,Marcus,2005
154,Marcus,2006
158,Marcus,2007
213,Marcus,2009
178,Marcus,2010
170,Marcus,2011
184,Marcus,2013
162,Marcus,2017
63,Keith,1998
74,Keith,1999
86,Keith,2000
74,Keith,2001
79,Keith,2002
90,Keith,2003
124,Keith,2004
123,Keith,2005
140,Keith,2006
162,Keith,2007
183,Keith,2009
239,Keith,2010
342,Keith,2011
383,Keith,2013
495,Keith,2017
47,Darren,1998
47,Darren,1999
52,Darren,2000
62,Darren,2001
72,Darren,2002
76,Darren,2003
76,Darren,2004
83,Darren,2005
88,Darren,2006
122,Darren,2007
132,Darren,2009
128,Darren,2010
149,Darren,2011
131,Darren,2013
234,Darren,2017
89,Dillon,1998
86,Dillon,1999
105,Dillon,2000
123,Dillon,2001
123,Dillon,2002
107,Dillon,2003
137,Dillon,2004
148,Dillon,2005
179,Dillon,2006
166,Dillon,2007
183,Dillon,2009
214,Dillon,2010
183,Dillon,2011
209,Dillon,2013
257,Dillon,2017
82,Owen,1998
85,Owen,1999
84,Owen,2000
83,Owen,2001
84,Owen,2002
103,Owen,2003
88,Owen,2004
95,Owen,2005
92,Owen,2006
116,Owen,2007
119,Owen,2009
123,Owen,2010
136,Owen,2011
167,Owen,2013
244,Owen,2017
70,Colin,1998
79,Colin,1999
78,Colin,2000
92,Colin,2001
110,Colin,2002
81,Colin,2003
69,Colin,2004
102,Colin,2005
88,Colin,2006
112,Colin,2007
122,Colin,2009
144,Colin,2010
165,Colin,2011
199,Colin,2013
272,Colin,2017
83,Muhammad,2016
87,Muhammad,2017
91,Henry,2014
83,Henry,2015
75,Henry,2016
81,Henry,2017
92,Glen,1998
104,Glen,1999
121,Glen,2000
123,Glen,2001
155,Glen,2002
142,Glen,2003
146,Glen,2004
136,Glen,2005
207,Glen,2006
175,Glen,2007
292,Glen,2009
399,Glen,2010
263,Glen,2011
479,Glen,2013
610,Glen,2017
0,Szymon,1998
0,Szymon,1999
686,Szymon,2000
0,Szymon,2001
596,Szymon,2002
947,Szymon,2003
0,Szymon,2004
518,Szymon,2005
223,Szymon,2006
175,Szymon,2007
99,Szymon,2009
116,Szymon,2010
114,Szymon,2011
171,Szymon,2013
142,Szymon,2017
92,Simon,1998
105,Simon,1999
106,Simon,2000
106,Simon,2001
129,Simon,2002
109,Simon,2003
113,Simon,2004
126,Simon,2005
118,Simon,2006
132,Simon,2007
173,Simon,2009
175,Simon,2010
142,Simon,2011
178,Simon,2013
203,Simon,2017
83,Barry,1998
89,Barry,1999
91,Barry,2000
111,Barry,2001
123,Barry,2002
130,Barry,2003
122,Barry,2004
138,Barry,2005
145,Barry,2006
180,Barry,2007
220,Barry,2009
283,Barry,2010
245,Barry,2011
352,Barry,2013
443,Barry,2017
98,Declan,1998
102,Declan,1999
106,Declan,2000
114,Declan,2001
113,Declan,2002
128,Declan,2003
120,Declan,2004
138,Declan,2005
145,Declan,2006
186,Declan,2007
177,Declan,2009
187,Declan,2010
204,Declan,2011
245,Declan,2013
443,Declan,2017
95,Emmet,1998
133,Emmet,1999
113,Emmet,2000
121,Emmet,2001
130,Emmet,2002
126,Emmet,2003
140,Emmet,2004
146,Emmet,2005
161,Emmet,2006
186,Emmet,2007
183,Emmet,2009
225,Emmet,2010
204,Emmet,2011
276,Emmet,2013
356,Emmet,2017
115,Denis,1998
113,Denis,1999
119,Denis,2000
117,Denis,2001
95,Denis,2002
117,Denis,2003
129,Denis,2004
136,Denis,2005
121,Denis,2006
